Property_ID,Address,City,State,Zip_Code,Property_Type,Bedrooms,Bathrooms,Square_Feet,Listing_Price,Listing_Date
0dbf0caf-588a-4f87-b96d-40f8bed63da0,42939 Rhodes Plains Suite 621,Dallas,TX,75201,Residential,5.0,2.0,3290,1239541.64,2024-08-09
fe1a1ba9-c896-4c5b-85f8-c28da255e1bb,3159 Novak Islands,San Antonio,TX,78201,Industrial,,,4147,866161.16,2023-08-10
15007170-12d1-4585-b68e-47fa3f175534,3586 Lopez Prairie Suite 194,Austin,TX,73301,Residential,5.0,2.0,2071,829752.07,2025-03-28
72e76b51-6e54-4c6d-aff8-e87e16591c89,62655 Christopher Inlet Suite 541,Houston,TX,77001,Commercial,,,1709,419639.51,2023-10-28
fe2390f3-e7bb-4efc-8f3d-c97fe6b0da0a,01581 Shields Bridge Suite 661,Austin,TX,73301,Commercial,,,3257,207671.44,2025-01-31
2ace1aa9-1032-46b3-a55b-fc1c7e3d5ee4,826 Dominic Hollow,Houston,TX,77001,Land,,,3930,1353532.46,2024-02-11
01bb819c-4dfe-4117-a2af-711f1b628a9d,6471 King Gateway Suite 993,San Antonio,TX,78201,Commercial,,,2752,1358095.73,2024-07-07
2d79a2d1-506e-40c7-baa0-61e9336b00cb,9657 Jordan View Apt. 459,Dallas,TX,75201,Land,,,4316,977169.58,2025-01-08
2e0fb5b3-8bae-491e-bf4c-c10f979c30cf,4793 Bennett Viaduct Suite 519,San Antonio,TX,78201,Commercial,,,3210,558117.45,2023-12-20
68bd80d7-cb88-4c32-8bb0-2a8bd908a121,737 Guerra Cliff,Fort Worth,TX,76101,Residential,4.0,2.0,3559,572623.64,2025-04-14
b113d50b-dea0-40c6-ab9e-d274ec6a37ad,43426 Jones Rapid Suite 968,Austin,TX,73301,Commercial,,,804,1109486.84,2024-08-14
a590fd3c-ad6e-4c57-a520-c3d0fbcdbf5e,058 Daniel Gateway Suite 290,Dallas,TX,75201,Land,,,2442,1353382.12,2024-09-27
b0c07fcc-96ad-44df-adf7-5924c5b8386b,6101 Walker Summit Apt. 756,San Antonio,TX,78201,Land,,,1782,1339098.15,2024-07-11
2444d301-baeb-486b-b0d0-270fd4d13d55,0714 Knapp Corner,Houston,TX,77001,Land,,,2132,1186322.65,2023-10-16
1d763a66-b5f5-4cb0-8f68-58780b705933,5738 Bailey Court Suite 751,Dallas,TX,75201,Industrial,,,1072,989895.1,2024-03-07
3b5ae288-7649-4e64-b55d-ce6d6d268b37,1238 Andrea Isle,Austin,TX,73301,Industrial,,,4666,194899.45,2024-09-24
34ae4abd-36fc-40ac-b469-8db30123a348,226 Johnson Ridges Apt. 796,Dallas,TX,75201,Industrial,,,4650,305320.92,2024-05-15
98d3148b-503b-4078-a39c-9ec6f7464c02,191 Michael Flat Suite 147,San Antonio,TX,78201,Industrial,,,1004,1355439.72,2024-08-30
1e2c2e7d-502c-40ee-a24a-66a6ac0f6801,691 Bell Mount Apt. 499,Houston,TX,77001,Residential,2.0,2.0,2436,939161.41,2023-09-21
7c966b55-2f8d-4ded-ac4c-450b623ad0fc,1252 Barnes Dam,San Antonio,TX,78201,Industrial,,,1410,88105.8,2024-10-06
5be9fdb3-dd92-4d7c-8db9-77a99e91a71c,274 Jacob Ville,Dallas,TX,75201,Commercial,,,1680,219596.95,2024-07-02
7d1b695e-71a0-449d-9703-262fb5cbe3f5,2368 Ortiz Overpass,San Antonio,TX,78201,Commercial,,,1362,1020490.02,2024-06-04
be15ad12-90ce-47e9-b513-03b9c7de96ea,90340 Walker Heights,San Antonio,TX,78201,Residential,1.0,2.0,1548,82212.76,2023-11-25
1a37f6bd-6cd6-4011-bd61-f13b37f25d36,819 Joseph Plains Suite 807,Dallas,TX,75201,Land,,,1429,304151.47,2024-09-14
cf8a368e-35ba-4357-bca8-7f31cfd7f3b9,0745 Scott Crest,Austin,TX,73301,Industrial,,,1276,856945.65,2025-03-11
2b1ac76c-89ec-4c51-98cb-aa5247f53019,962 Kristen Via Apt. 095,Dallas,TX,75201,Residential,3.0,2.0,3896,1060950.66,2024-09-03
b390b059-207b-4e21-a7e8-d18eddf6d4ac,449 Farley Passage Apt. 260,San Antonio,TX,78201,Industrial,,,1755,1004044.79,2024-02-18
135508d0-73b5-4ad5-a00b-4b356a0aa7d5,25367 Barbara Grove,Houston,TX,77001,Residential,3.0,3.0,4846,394583.77,2024-11-16
17d821b8-bb93-4d40-98df-f535c62dbaea,8457 Murphy Alley,Dallas,TX,75201,Commercial,,,853,1089855.39,2025-05-22
93f37596-8c1c-4b05-9677-1f3648998e5f,518 Robinson Meadow Apt. 745,Dallas,TX,75201,Residential,5.0,4.0,4888,413079.95,2025-04-21
edef5003-1fce-41e3-842b-03ca75a72686,750 Cory Tunnel,Fort Worth,TX,76101,Industrial,,,3261,538694.57,2025-04-27
462623be-e068-4849-aec7-1a30dfda35b2,7063 Nicole Hollow,Houston,TX,77001,Commercial,,,2783,1138750.25,2023-11-18
4e35da80-a027-4a18-a576-a4100d41ee47,541 Beck Run,Dallas,TX,75201,Residential,3.0,3.0,3085,1000726.88,2023-11-23
0260a123-71ef-472a-ae13-591e84fa4c72,1103 Miller Ramp,Dallas,TX,75201,Residential,4.0,1.0,3468,1285143.36,2024-01-09
1a38aad6-ce53-4ffd-bb13-4f0216de66c9,516 Tim Forks,Dallas,TX,75201,Land,,,3756,1012098.37,2024-05-10
022b6683-9033-4a65-87cf-63fd11836c4f,5426 Darlene Springs,Houston,TX,77001,Residential,4.0,3.0,4184,884839.76,2023-11-05
1f873b46-c0a0-473a-a3d7-e6a119b814fc,5326 Heath Corners,San Antonio,TX,78201,Residential,1.0,1.0,4227,208486.54,2025-06-13
bf72ae52-304b-4370-8270-12389b5f8f39,6523 Newman Gateway Suite 043,Houston,TX,77001,Commercial,,,1738,598995.02,2024-08-23
dc5e4e78-6307-44d1-a1c9-a15d51045a16,0376 John Route Apt. 805,San Antonio,TX,78201,Industrial,,,3884,452913.37,2025-07-12
a0ea0251-4957-43a2-81b1-3b8065e1b0f5,8271 Brenda Bridge Suite 300,Austin,TX,73301,Industrial,,,906,422685.24,2025-03-22
a2611b8d-9620-4ee6-a406-face53a5e850,6188 Joshua Inlet Apt. 832,Houston,TX,77001,Residential,5.0,3.0,4266,1461540.04,2024-09-06
4f2da233-0e16-4b12-9bdc-70d19cbf7b8c,6303 Sandy Crescent,Houston,TX,77001,Commercial,,,2119,635164.26,2024-07-04
5f32d5d8-2abe-4585-825e-0259b88416d2,02027 Mills Tunnel,San Antonio,TX,78201,Industrial,,,2396,1346166.34,2025-04-16
f99cea5c-b65a-40f1-8350-ab061059ea28,410 Roman Groves,Austin,TX,73301,Land,,,2841,974372.54,2024-08-27
1a57f9e4-c5f8-42f8-814f-499428457780,7850 Villarreal Expressway,Houston,TX,77001,Commercial,,,3870,1207606.11,2024-04-28
f5d8fb91-ee60-41ac-add0-622e266bf2ea,80003 Thomas Lights,Dallas,TX,75201,Commercial,,,3277,791257.86,2025-07-01
92502e59-13f0-4822-9374-8a1145712959,635 Robert Stravenue,Austin,TX,73301,Industrial,,,3593,897088.04,2024-03-22
5e717fca-020a-4497-b4ed-51458d9765c7,80238 Stephanie Cliff Suite 445,San Antonio,TX,78201,Commercial,,,2914,776837.71,2023-09-23
e68373a3-bb82-4796-b207-343ec6a07656,9493 Richardson Park,Dallas,TX,75201,Industrial,,,3290,353221.26,2025-03-09
005fd0e6-55c3-42db-b374-190d0274ce40,06038 Fields Square,San Antonio,TX,78201,Industrial,,,3140,1104494.26,2025-05-29
850ef0ad-d872-472e-a5b4-a1ae3b41c943,413 Robert Circle Apt. 410,Houston,TX,77001,Land,,,4367,475100.62,2025-07-02
21761930-f6d7-4248-a995-ecc36f5b09a6,571 William Route Suite 199,Houston,TX,77001,Land,,,2140,109650.25,2023-09-04
c7a9f33c-22d8-49d3-b3e4-f986f18cccdc,4565 Chavez Fort,Fort Worth,TX,76101,Land,,,1401,994798.02,2023-09-14
769de1e3-4eed-4124-b3b0-d6763527a5c8,12775 Martinez Knolls,Fort Worth,TX,76101,Commercial,,,3658,327382.72,2025-03-07
4c80d33a-ad5b-43c8-8c88-0714837217e0,12490 Mary Islands Apt. 135,Houston,TX,77001,Land,,,2978,1415153.48,2024-05-20
21768dd7-38e7-4019-bb89-86c8c7ecfe71,06788 Cody Cove Apt. 100,San Antonio,TX,78201,Commercial,,,3426,1434348.22,2025-04-22
e709fba6-329f-4417-9081-3d45ff45f8a2,5199 Lowery Club,Fort Worth,TX,76101,Commercial,,,4088,1378681.76,2023-08-03
5a9c0679-2c3d-47e2-ad39-da75aee70ab2,15107 Gary Ports Suite 670,Dallas,TX,75201,Residential,5.0,2.0,1323,602476.15,2024-05-10
0f9c5300-7aa1-4567-8cf9-eea9e1fdc6d1,44720 Deborah Parks,Fort Worth,TX,76101,Industrial,,,1631,97025.68,2024-06-02
61eb64e6-fd49-4e20-84ff-eab2cb7b0b3a,6263 Crystal Unions,San Antonio,TX,78201,Industrial,,,2128,1397853.95,2024-09-12
47eb340d-c74e-48ff-8f89-569de550d736,8759 Price Falls Apt. 593,Fort Worth,TX,76101,Industrial,,,4384,685162.41,2023-08-09
ca8e858c-d0f8-4063-889f-e107443b1d0f,8593 Craig Shoals,Fort Worth,TX,76101,Commercial,,,851,1452483.12,2024-01-21
9770a3db-e9fa-47e2-9bd9-3609b297a782,96522 Brittany Valley,Austin,TX,73301,Commercial,,,1861,1448158.47,2025-02-10
f86b543a-e1b2-43cc-8f76-7343fcedf994,599 Anna Field,San Antonio,TX,78201,Commercial,,,1741,1290538.47,2025-04-27
33932b6c-9d37-4fb6-aafb-3e9054ec84ce,427 Christopher Fort Apt. 087,Dallas,TX,75201,Land,,,4389,494589.67,2023-07-18
dc54d59b-86bb-42c7-98b2-f8b61c654aa2,2500 Brenda Divide,San Antonio,TX,78201,Commercial,,,1050,623764.26,2025-03-10
e3bcd6f3-b18d-4c8c-8fdd-bebcf7ff88d4,56915 Morris Estate Suite 752,Fort Worth,TX,76101,Commercial,,,3567,1287869.76,2025-01-17
f7b02805-cf0d-4860-abc9-29145176a9d1,92644 Gregory Alley Suite 902,Fort Worth,TX,76101,Land,,,2052,526613.86,2024-10-27
2afaab7b-51cb-49e5-bb7d-3ba158c88c48,917 Mark Club,Fort Worth,TX,76101,Industrial,,,2006,316527.16,2024-01-18
1ba827c6-c97a-44ad-81b4-55b859b9222c,570 Clark Square,Dallas,TX,75201,Residential,1.0,1.0,2216,868441.8,2023-09-08
7abfcebf-d42c-41ae-99f7-38cb6016c743,67626 Macias Keys,Houston,TX,77001,Residential,1.0,1.0,2561,1409020.55,2024-09-14
601e0211-e34f-46b4-ab8c-03bf5780be17,71040 Green Cove,San Antonio,TX,78201,Land,,,1632,1066842.46,2023-09-13
6e6b34b9-07ef-4ba8-b45a-6ab37b94a34d,181 Wheeler Ridges,San Antonio,TX,78201,Commercial,,,2627,887337.17,2025-06-10
ecf26429-b8d7-4d2f-8dda-4ff2b27b7bb4,620 Mark Field,Austin,TX,73301,Residential,2.0,4.0,1189,213476.5,2024-05-30
d2eaef18-4b67-47a1-966e-cfe36d779595,443 Brandon Ports Suite 205,San Antonio,TX,78201,Residential,5.0,1.0,4805,951385.3,2023-07-20
a4515ae0-1754-4f08-83d7-5413a939ebd1,10324 Thomas Crescent Suite 677,Dallas,TX,75201,Industrial,,,4784,1485826.74,2025-06-12
aadf3692-b24b-4b96-8092-7b7426b07ff6,56527 Jose Mountain Suite 349,San Antonio,TX,78201,Industrial,,,4748,274619.72,2023-09-03
afe3af13-8917-48e8-b733-60946b2b78b9,58693 Mary Viaduct,Houston,TX,77001,Residential,2.0,1.0,1150,813619.75,2024-08-26
9eca381b-fb95-40fc-ad72-ed05924cde09,374 Ralph Walk Apt. 898,Austin,TX,73301,Land,,,2532,1325256.63,2025-03-30
d2938e6e-ff4d-4930-b3b0-fb536f75ee8a,72233 Brad Common,Austin,TX,73301,Commercial,,,2468,1130595.28,2024-12-29
850a48d4-46b5-48de-9b4b-b8eb537d0bd1,451 Paul Locks,San Antonio,TX,78201,Commercial,,,4568,1068247.43,2024-09-18
e1509425-891f-4683-9e12-dbf1493d6196,99861 Hernandez Port Apt. 191,Dallas,TX,75201,Commercial,,,3703,1076039.82,2025-03-19
6552ac53-09ed-46f5-a6d7-1d97b193c8b8,4679 Johnson Harbor Suite 299,Austin,TX,73301,Land,,,1617,587274.89,2024-12-27
af527666-b239-49f4-9bb5-46457ddac1b6,307 Prince Brooks Suite 444,Houston,TX,77001,Industrial,,,2566,493368.38,2025-05-02
d2efa93b-e9d6-4b7e-b61d-b014711456de,24754 Jacobs Corners,Austin,TX,73301,Land,,,2114,1228339.65,2023-12-10
e11bf0d4-8637-4f04-99ee-7dc9c7cfeca8,785 Zachary Estate Apt. 486,Dallas,TX,75201,Industrial,,,1513,1229411.59,2023-10-31
d2d14ef5-5e4c-4fd1-8623-63a932f8dbab,33030 Williams Lake,Austin,TX,73301,Land,,,2963,1310578.05,2025-01-15
d6707a21-29dc-473e-9820-b3f25989dd6c,610 Nathan Ranch Suite 279,San Antonio,TX,78201,Commercial,,,1930,1376367.79,2024-09-18
052226b9-8366-4636-a8d5-76b8a6ce6d7a,140 Williams Walk Apt. 333,Austin,TX,73301,Commercial,,,4233,803662.92,2024-02-12
a48aa108-b599-477f-b78e-e9e8b676291d,2290 Johnny Valley,Dallas,TX,75201,Residential,5.0,1.0,2609,789660.72,2024-03-11
d7e174e6-f76b-4723-a990-2071ffda9a93,6574 Steven Springs Suite 910,Houston,TX,77001,Industrial,,,1938,1212570.63,2024-08-18
b60a3dcc-a7f7-4451-82da-860946e1ee40,994 Cohen Orchard Apt. 545,Fort Worth,TX,76101,Land,,,3163,1001198.6,2025-05-17
6365fc2a-6793-4b09-ab27-1effe82b5b36,28309 Guerrero Springs Apt. 074,Fort Worth,TX,76101,Residential,1.0,3.0,4264,1075302.8,2024-02-04
abff9286-f0cf-4d73-a812-1ef079c9c839,935 Gina Route,San Antonio,TX,78201,Land,,,3012,1209004.55,2025-03-18
16dc5a6e-a789-4770-95ec-024ae64b9b37,428 Kelly Mountains Apt. 482,Fort Worth,TX,76101,Industrial,,,4011,1343257.61,2024-12-26
0dbdc5da-7875-45b9-9e26-ed31d9e92758,3465 Green Hill,Dallas,TX,75201,Commercial,,,931,556643.1,2024-07-12
3346a332-fe0a-424e-a32a-5e8226996aab,3816 Gutierrez Ways,Dallas,TX,75201,Commercial,,,4015,610205.71,2025-05-11
c2dd901d-359a-4533-8605-ec0e73b9c2ac,9725 Kimberly Oval Suite 250,Austin,TX,73301,Industrial,,,2515,208924.26,2023-07-21
7a36e788-f71f-49a6-add4-9c966744cb9e,271 Christina Roads,Dallas,TX,75201,Residential,1.0,1.0,2835,899049.2,2024-06-15
4fe54745-5827-4e80-a082-1918b18ad67d,08350 Sherman Pines Apt. 003,San Antonio,TX,78201,Land,,,2199,126217.74,2024-01-09
98abb2e7-8531-4f0f-ba53-312274b79620,68942 Madison Hills,Dallas,TX,75201,Industrial,,,3561,738477.18,2024-02-28
bbec721d-3610-401c-a196-b3b5fc21109b,2575 Frederick Valleys Suite 033,Fort Worth,TX,76101,Residential,1.0,2.0,1028,848268.6,2025-02-01
417b6634-a3ec-452c-a065-3245600c9c71,821 Dawson Turnpike,San Antonio,TX,78201,Residential,5.0,2.0,4444,483321.28,2023-08-16
40b374f8-8c1a-42c7-9fa3-ed1f61584f88,010 Hannah Mall,San Antonio,TX,78201,Residential,1.0,1.0,4818,916937.4,2024-06-27
82f73861-1adb-48cf-a60c-1638d4a5a81e,230 Fisher Courts Suite 992,Fort Worth,TX,76101,Residential,2.0,1.0,4187,118462.86,2024-06-07
b4146e4a-5ba0-43e0-b3a0-daa7f91e5fcd,1173 Kimberly Village,Dallas,TX,75201,Land,,,2814,128221.17,2024-08-27
d5d1c669-1c45-4357-a829-4a6716c8e3d7,2087 Haley Orchard Suite 300,Dallas,TX,75201,Land,,,3569,1247205.8,2024-12-20
da2cf852-0a19-4939-9fc7-ab262cb941fc,18114 Stephen Hill Suite 701,Dallas,TX,75201,Land,,,1156,588271.66,2025-04-09
17cba85d-bbaa-474f-a0e3-c5ce44afecb7,5611 Alec Dam Apt. 557,Austin,TX,73301,Industrial,,,4755,256061.23,2024-11-11
fb481ded-0f03-4337-b9f6-143bb2383056,2166 Nelson Lights Suite 621,Dallas,TX,75201,Commercial,,,3844,819196.65,2023-10-28
af390a9d-dcd1-4413-8760-801f9c81fc46,69797 Cheryl Tunnel,Austin,TX,73301,Land,,,1523,1172240.81,2024-04-21
ad8cbfea-de4b-461e-b45e-9463032a09e0,7167 Bryan Shoal,Fort Worth,TX,76101,Commercial,,,1179,382544.96,2024-03-18
ad21b4cc-a9e8-40d8-9883-09de7b5fbe41,588 Ryan Stream,Austin,TX,73301,Commercial,,,3241,962618.93,2024-01-27
0ce3c8c8-4735-4e4f-b85b-6d0a54b58635,89002 Christian Ways Apt. 175,Fort Worth,TX,76101,Land,,,4204,196620.14,2024-01-21
7f9ad277-db49-4e6d-9688-782f72b696ca,663 Stephen Unions,Austin,TX,73301,Land,,,2999,148646.45,2024-10-05
8ff50701-8222-4c16-a3de-4ec04dfa21be,1701 Gutierrez Point Apt. 199,Fort Worth,TX,76101,Land,,,1553,832180.35,2024-11-24
9ea87552-c475-46bf-8f66-0bbd54fc286f,755 Lisa Vista,Fort Worth,TX,76101,Residential,3.0,4.0,1384,845405.05,2024-07-04
1b37ef19-b3bc-412f-9fb7-474e85a0d089,571 Katherine Forges Apt. 554,Austin,TX,73301,Residential,3.0,3.0,4278,983337.61,2024-09-15
c80b2af7-d315-4afa-b500-f7853730dfba,72614 Jacob Walk,Austin,TX,73301,Residential,2.0,3.0,3926,1109680.15,2024-05-18
e44a0371-c5ab-4e57-9f8b-4af196bc532d,516 Sara Villages,Dallas,TX,75201,Commercial,,,1329,1465589.21,2024-12-21
b11af726-2d5d-4395-a901-a768ebd14b0c,9827 Alyssa Causeway Suite 978,Fort Worth,TX,76101,Land,,,3879,810728.0,2025-03-15
b148b2a6-ea79-47e1-9be7-02abfac08fc4,216 Gordon Lights,Dallas,TX,75201,Land,,,2629,535212.97,2024-06-07
4c859233-8325-4d9e-bf98-e734e2ed8686,6547 Devon Rapids,Austin,TX,73301,Land,,,3874,1208140.33,2025-01-11
b5d9ad36-5287-464d-a30a-6658b1be6df2,833 Claudia Highway Suite 228,Dallas,TX,75201,Commercial,,,4693,460935.96,2024-09-11
6c21835d-d8e8-497c-a0a2-59014932936e,8799 Craig Ville,Fort Worth,TX,76101,Commercial,,,2239,700534.27,2024-09-04
29330fc4-c918-4346-800c-200c4458b006,106 Brian Centers,Austin,TX,73301,Residential,4.0,3.0,4835,186800.34,2023-12-20
8fd7b1a1-bd4f-4118-acef-45c4de3790fb,420 Harris Plains Apt. 571,San Antonio,TX,78201,Industrial,,,3986,111124.81,2024-11-07
f4ea6b97-6aa4-45b5-a336-c81561af663c,863 Schwartz Causeway,Austin,TX,73301,Land,,,1592,1446773.99,2025-07-06
c6b18d94-324b-4c3d-9a77-91a2bd0b0fa2,004 Christine Tunnel Suite 359,Austin,TX,73301,Commercial,,,2018,1266271.67,2024-09-14
8e7d3f5a-4773-466a-adb2-b0200a670143,7212 Jill Crest,San Antonio,TX,78201,Residential,2.0,3.0,2232,1066763.24,2024-05-05
9d9887bc-a018-4791-aeb0-93fec60ea4d5,29405 Mckinney Drives Apt. 259,Austin,TX,73301,Industrial,,,1329,657757.95,2023-08-26
597278c5-1789-4e63-a746-5743897b303d,9851 Fox Ferry Apt. 826,Fort Worth,TX,76101,Land,,,2770,321944.41,2024-09-11
1d5e6aee-0240-459a-a638-8854fb2b8b80,55543 Barajas View,Houston,TX,77001,Land,,,1802,297922.79,2025-02-21
e94d4fbe-0653-4d47-8867-7b30b9567731,3993 Felicia Islands Suite 164,Dallas,TX,75201,Residential,5.0,4.0,3260,431596.13,2024-09-09
c5f833cf-f4ce-4477-b8bc-a9ac2ada62ce,877 Kenneth Run Apt. 581,Austin,TX,73301,Commercial,,,3052,857648.0,2023-09-30
f9e9cf93-e0ee-4e8a-b3e6-f4c6d428df6c,133 Houston Ford,San Antonio,TX,78201,Commercial,,,1544,1093299.19,2024-09-07
9330ba83-1208-4e20-8ede-9b46407d0aff,120 Love Camp Apt. 102,Houston,TX,77001,Residential,5.0,3.0,2396,1015781.26,2025-03-25
a43447fb-0182-4782-88ea-e7d41e494952,6676 Stewart Loaf,Austin,TX,73301,Commercial,,,2991,473905.8,2024-12-21
9b47e639-4d25-41eb-af95-be79c971bf51,901 Reilly Coves,Dallas,TX,75201,Land,,,2819,1435683.02,2024-02-28
cc27f386-cbf9-45b5-a418-16b7bf2b43b4,7660 Moore Forges,Fort Worth,TX,76101,Commercial,,,2426,1126503.11,2023-10-31
8c2aa0b1-8982-4bf8-a4e2-89c098be5ff0,245 Angela Point Apt. 100,Houston,TX,77001,Land,,,3536,864954.52,2024-10-04
1d57e734-31bf-4cf6-80b3-af7cd5b211a9,3536 Eugene Forges,Austin,TX,73301,Industrial,,,4619,946702.06,2024-11-08
1923cafc-402d-405b-913e-af84abf39096,908 Newman Cliffs,Fort Worth,TX,76101,Industrial,,,3604,672930.09,2024-02-28
11defebf-9e98-461d-88fe-bf6d199c8d94,975 Anderson Shoal,Austin,TX,73301,Land,,,1205,428016.66,2024-01-16
50fb35b0-cec5-4969-9d4f-7107911ddc79,7759 Steele Drives,San Antonio,TX,78201,Commercial,,,4653,582261.07,2024-09-29
8d3a5d76-7caa-481b-8e33-6644c65720ae,05336 Larsen Dale Suite 777,Dallas,TX,75201,Land,,,4487,1154930.71,2024-04-21
04c4f46a-e461-4160-934d-695aba388c8f,91428 Jose Road,Houston,TX,77001,Commercial,,,1231,95510.72,2023-09-15
8a284792-ffac-4645-a4dc-43068b20ce3e,969 Rebecca Plaza,Houston,TX,77001,Industrial,,,2212,240403.51,2024-02-05
808e08d2-5d26-4b1b-a593-b659172e8c68,256 Patricia Radial Suite 278,Austin,TX,73301,Land,,,4914,140553.76,2024-08-17
df482e7c-a8cf-4f62-90d9-170cf2dec75c,392 Sean Fall,Dallas,TX,75201,Commercial,,,3043,133038.54,2024-09-29
0af57e60-3be8-45df-9e93-4de043ace875,750 Kathleen Fort,Austin,TX,73301,Commercial,,,4011,1294031.33,2023-09-04
f7ebc69a-b428-4f0d-9a6c-f45952f6531f,567 Keith Canyon,Austin,TX,73301,Industrial,,,4994,1077712.45,2024-12-02
390fecf5-e841-4a39-b901-2b9c6057153a,498 Nicholas Lane Suite 918,Houston,TX,77001,Residential,2.0,4.0,837,750697.71,2024-01-29
267627ca-3625-4c20-87e3-21c2a4bae8bf,5779 Warren Dam Suite 231,San Antonio,TX,78201,Residential,2.0,3.0,3646,214413.68,2024-08-20
973e129c-35f0-41be-baa1-219a7a9398bb,59136 Cortez Orchard,Austin,TX,73301,Industrial,,,4009,775552.62,2024-12-23
0a086989-833c-4f55-a129-8fa2227d4660,603 David Ramp,Austin,TX,73301,Land,,,1205,749697.27,2023-11-20
15f39d39-f27f-4ad7-8890-7b6dd240ef02,24286 Natalie Stream,Fort Worth,TX,76101,Residential,5.0,2.0,3266,321812.66,2024-12-12
c47a3b7e-d209-483b-9528-4c0acb6bf562,9772 Maria Rapid,Fort Worth,TX,76101,Industrial,,,4962,693238.6,2023-11-05
62ada157-60d2-459a-bad5-1382119fb03e,842 Nielsen Ranch,Austin,TX,73301,Residential,2.0,4.0,3925,642869.25,2024-10-18
09fe4cdd-998d-45ba-9d60-22c5e6cfcbd8,03886 Catherine Fall,San Antonio,TX,78201,Land,,,2266,952586.39,2024-07-21
6dd013f3-87a2-4e22-b298-b8110b1ec578,72980 Boyd Land,Dallas,TX,75201,Land,,,4946,980008.45,2025-05-27
dbeae9f8-e8fb-4a96-bb85-f6e1c40f5405,6599 Ronald Glens,Austin,TX,73301,Land,,,3151,139558.21,2024-07-22
1e2a03f1-85c5-4910-93f6-f72301d23a76,9864 Adam Summit,Dallas,TX,75201,Industrial,,,3743,608822.98,2025-03-22
893e2b89-dadf-4499-82e4-bf0140ee131d,3565 Eric Run,Austin,TX,73301,Industrial,,,4656,966850.38,2024-10-14
4e80d10b-fd0e-40b6-80f7-924b7bd7b4bf,594 Fischer Loop Suite 258,Houston,TX,77001,Commercial,,,1103,791969.17,2024-09-21
8cf29000-cd04-4001-96a3-dcccc93c9cc6,621 Sean Squares Apt. 138,Austin,TX,73301,Industrial,,,4270,1295498.02,2024-05-24
09aa5570-9be9-40c7-947d-7bfc5eef0d1e,60127 Davis Greens,Houston,TX,77001,Residential,4.0,2.0,4335,1013638.43,2024-01-06
cdcd0a34-ee46-4fcd-a829-907cd9beccff,9849 Sonya Viaduct Apt. 770,Fort Worth,TX,76101,Residential,1.0,3.0,1052,307181.56,2023-12-21
ab6ef8dd-5a66-4316-a641-4954c798a445,09883 Emily Lake Apt. 021,San Antonio,TX,78201,Land,,,1814,175560.47,2024-02-17
39ee80ab-46c9-47e0-90c5-9550f69a0539,9380 Samantha Plaza Suite 895,Austin,TX,73301,Land,,,868,990447.47,2024-04-12
5708013e-4b54-4670-80cf-b1db1287e313,6904 Richard Coves,Houston,TX,77001,Industrial,,,2416,112778.62,2024-09-23
c1e9c4fa-3e47-47fd-851c-91f47bcf2b31,489 Benson Lane,Fort Worth,TX,76101,Commercial,,,3270,909730.2,2024-09-27
b368d836-027d-4808-8920-7bc484399ed9,7907 Jonathan Light Apt. 356,Fort Worth,TX,76101,Commercial,,,4073,1414828.09,2024-04-17
30aed12d-e8f1-4194-ae25-356aaee01ec9,41651 Thomas Knoll Apt. 942,Austin,TX,73301,Land,,,1053,895050.7,2025-02-16
1417c2f9-eb91-431a-9eb0-5b4a1b4ffd5f,333 Clark Flats Apt. 952,Houston,TX,77001,Industrial,,,2005,628142.14,2025-03-14
82d9a774-ea7f-4c7d-83a6-b204fc014a22,080 Watson Island Suite 947,Dallas,TX,75201,Residential,4.0,4.0,4931,991685.71,2023-12-07
750acc98-2cbf-4769-86a1-a468afb3e3ad,3920 Mendoza Plains Apt. 856,Houston,TX,77001,Residential,1.0,3.0,3249,728010.37,2025-05-16
5c91f845-534f-496d-99ca-9c1b94bcf47a,875 Alexander Fords,Dallas,TX,75201,Commercial,,,4023,852503.92,2024-05-07
7362f9b7-4795-4d1d-a68d-3c8bdab51d55,84347 Diaz Parks Suite 365,Houston,TX,77001,Industrial,,,1817,1416587.35,2024-04-26
618192de-db37-4ca7-aea5-e3418e2ac3ff,293 Jennifer Unions,Houston,TX,77001,Residential,4.0,3.0,2409,625196.26,2024-01-17
50d3802d-b876-4455-88b3-152d845a91b8,27026 Taylor Vista,Austin,TX,73301,Land,,,2113,1444696.55,2024-11-18
be9da951-7329-4f6e-98a7-3d94a13ea66d,4890 Garcia Estates Apt. 347,Dallas,TX,75201,Commercial,,,2535,1365124.66,2025-04-29
89d716ef-a62d-4221-a65d-958e936dd1a8,5588 Cooper Loop Apt. 593,Houston,TX,77001,Commercial,,,1285,354002.37,2024-10-08
f4e35f7b-a1b7-43d8-b6b8-74d349599bed,5587 Preston Light,San Antonio,TX,78201,Industrial,,,2119,173839.85,2024-11-05
4a965478-a72b-4ddd-911e-eeb850405c43,56996 Christian Junctions,Dallas,TX,75201,Commercial,,,3147,218608.65,2024-01-11
3c10871b-ba4f-4b03-a002-9d9f05e9f407,647 Adkins Pike Suite 622,Fort Worth,TX,76101,Residential,2.0,4.0,3377,100966.1,2025-05-11
fefac198-c3d6-4d54-8623-bc7465a29cc8,132 Garcia Circles Suite 800,San Antonio,TX,78201,Land,,,2721,209581.22,2025-03-07
